raw_link,news_link,
https://news.google.com/rss/articles/CBMiqwFBVV95cUxNajRLVC1qSGtzUDNHbUptMUIwWW9QOUFpNDJ1YUhRUnhRdG1pMEVLUDV3c0ZHSXpaSGxiRk9aNmg4cm1nOVdNX0FJckdWR1BMMjVZbFlJY3lqWWxDTFZsazl6SEo4WHliRjZGbXZrTXowLWlUdVhYMW5ZV1M2dmFRUTRrMHdYSHppeXU5c1lGeGdUOWFBSXplMTFGdlZLOHJoeUpBSjNOeGRfMTg?oc=5,https://www.beritajakarta.id/read/145379/lansia-di-kelurahan-susukan-difasilitasi-mendapatkan-kartu-jaklingko,34.33
https://news.google.com/rss/articles/CBMisgFBVV95cUxPTXNJdTc1bnlzUUphMHAtYThCZnNEMWZSanFkcHRnZGpLUWRnaWhKVUJtdmlKTjV1QmtNbjdXYzBuU3dHQlN1VXl5alVGbEVFTzFFQUw1OHV1SVFsclVaYzM2WTdWWGwxY1pqaHJmbGtpVFNUSWh6TDhNdDlnN0FKWFFUOVQ3QVZaTzUxWGYxcGctZnRkRENXdEttdGtkUTJXN29EX3g0X0VHOEwyT1BtMTVB0gGwAUFVX3lxTFB3YTlZeHdOTGgwWGk3V0tjZ0FPbzExQ3VwTUxHcWhJNHR1cWstRFdtOXdJUFVjOFJxU3gzOHZ0QnJGRFY3N1NwOVVBU0ZFR1d1OUZvYnpqNXA1bUR5ZXdQSTA3Tng1YVR5elpVRVBGZm15al9id3BRWnlBOWlFMFRpUUtYakx0ZUcxWnAtSXNGbWtEbHh1RlU4cm1SQVRxVElCdWlPR0xtU1VXckJoZVYx?oc=5,https://news.okezone.com/read/2025/06/18/338/3148343/pramono-instruksikan-pecat-sopir-jaklingko-yang-ugal-ugalan,32.04
https://news.google.com/rss/articles/CBMingFBVV95cUxQT0kzMUxqbWs0UjFWWklBbFBIanJSdlRGRnFxa1FxZHVLSG9VeUpMMmpzNlZqVnFBdzRrMXlqdm5IbncxTWZjSzdHTFFOTTdqcU50UnFOLVNJWGNXeDRCQkI5WmY0R09QNE9yeXFvblhDNk1vcHpRRkV2ZmQxazRRaWpfYktUcjAyQjJfemVnb284cVBSVGFJdl9lWEtBQdIBpgFBVV95cUxNbWVMSFE2OEtXTkVKeVNHbXQ1NzZPNGxHeDNwQ1lVdkNISmwwejBHa1QwWW9keHBaLW15cE51OTA3eU1kNDB1YWRvXzBqbmJXaWxoQzRBMmpoc3VqS0JVdk1xLTJLY29UTTBlczY2X2owczJNcE5wRHc4bm80SnBBbUZqVWZfRnBIeGFXUm9naTdOWWI5SlhWdnFaeU11X1NOSFV1Mjdn?oc=5,https://kabarsbi.com/jacklingko-trayek-01-tanjung-priok-plumpang-hilang-ditengah-keperluan-warga/,11.37
https://news.google.com/rss/articles/CBMiuwFBVV95cUxQM2ZEaEZQWlVjWnVwV2Y2clc3X3YyMUFQZlJ1bzEtN2hiS1Z2TjlQbTNEcDh2dVVGYXhKV0xhbHZGVmJlUDZKZXVCeUswUVliUDh3X3BHWnZldjRLZnhiVktzOU11aUVSWDFHRXF0ZjVmRUFyQzhweUdNZWxFNEkzOFcxcnVFdXExTUdqNC1Gd0RsdklVa09PM3RxNzN0Sk81N24xdGpPMTdPZ21wekYyUkV6OEhqZmJJRy1r?oc=5,https://www.metrotvnews.com/play/kqYCYdjl-wagub-jakarta-rano-karno-akan-evaluasi-jaklingko-pasca-tabrakan-di-cengkareng,33.67
https://news.google.com/rss/articles/CBMiwAFBVV95cUxNbkN5SEUzZTdCVVYwcDhVVUY4VENiLTBCeGNMb1Nfc3IxWDVsaGRJRjZ6NlRlM1g4blI4SlBlNGlDb2pxbHZHV3c2VUFtZWlnZUN1c1kyYW5JY2ItbDFxYVRRclotZ2taS3Zqd1BUWktCOTFjSE9YVmxxVjJrcVJKdXlpMUpLbXJMWXdHQ2JUUE5Fd050LTU1dzF3SVFPdklJOFpfR1JQakRGaXhoREhhSDh1RVEteVVoSVFsa1A4U0w?oc=5,https://megapolitan.kompas.com/read/2025/07/02/11315751/rambu-pemberhentian-jaklingko-di-tanjung-priok-hilang-dicuri-maling,1.67
https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSjFPZ1U5cC04c3Rwd2p5TVlVTXdNMjNna3JORFdlcWNPUnJqZ1V1eHR1VkZkZ210Z0wzT2dhWFdGTUJKWWpmQnFvTC1sUF9LQTZUNFBody0yZUJhbzhIUVpIN1NGMVNOVWNpVWZOQmZYNVNBOXROTTJVS1BxUE1uejBuQWpydTI4UkhoaW5vVnZ5dEh0dF84eFhURHZLVXpTcEVtYmJyaEJKcnp0ZG9jWk1vZUQwcnVJcUlZSTI1cjdOUVk?oc=5,https://www.metrotvnews.com/read/bzGCRp5z-pemkot-tangerang-usulkan-perluasan-jaklingko-brt-dan-transjakarta-hingga-dalam-kota,35.83
https://news.google.com/rss/articles/CBMiwAFBVV95cUxNaDdsYW1TTFVldW55UzRNQUJaY2hOQkhwTzNCZlFuX01nVi1DME92VlAzcEcyclc3VUV3QXMtV2diQk45cE05dFB2c0ZwOTVmaU1aQ1pnbkdvSkwzZ2hYLVZ3MG52Qk44bkNWTE5jMG04dmY4Wk5pamVOR1RzcmNxMHdKdFB3dlV3bElPa3ctbHJuS2o2ZjZSSHA2Nnh1djhRTkVOelUtY2p0RDJ5S2lqMkVRTGpPQXNROHB1YkJRSm7SAcYBQVVfeXFMUHVTQTFVYUtwOFlHU0pITVlvenBQWjMyb0ozS2szaHZfMUhDQmo1ZUo1djhENUNPTnA5TU5OVG1FQWJmNjJNam9KV2ZOV2YyUGs4bEJDcGdqOEVuOEtNeUtESW1fRGdVSGFHejBuLU5GTzc4V0JMeHllcjdhVWNzRFFXcExpU1FSbk1zNHdQeFQ3TXdNanFQXzVNYThfMGpXWUMzcHdIWGVNRndZYTJBU0swTEZIMXZhcld5dko3XzIxLXVzYmtB?oc=5,https://www.kompas.tv/regional/589035/pemprov-jakarta-berencana-perluas-cakupan-mikrotrans-jaklingko-ke-bekasi-hingga-bogor,32.2
https://news.google.com/rss/articles/CBMixAFBVV95cUxOcUxhbUFGc2RId240M2hyTmxLTEgxaHQtWVd1UzJzV3lSeEU1SklSVWY2LUJHVHRqcVJfbHE0aUZ6dkd0RlJiY2ZEajF3d0ZDYmNRNlZwQXNBZEoxcmF6VEdOd3pVODU3UF9JTjA4Y3pTbUR1RWJGWlRKaHpiWFZxSHM0UERaN0xCV1VkUkdCSTFwcXpzczhtVXdhOXZDZVNIX0hyanhBaGxWbGJ3SUNxWnZwYllPcGRrOWFoaEtmd2RSZFVh0gHDAUFVX3lxTE16ajJhUkJWMGhXWFZJVUxReW1TdFd0YWpTWFBNbXhGYmFiLWpEajAyZWgzbUtqRU5VZldVV1FLOFBDOXR6djZwTVJHU2lPMUltMXcyam9TTGMwaHhjUE5ZelBrRGhzbTRKWWFjQXVNTXZsWVBnYm5BNnZYTzdjU1Y4SUZCUk9pN25tWHdQQUg4UmtqeWVWVDY5VGJJY0l6QW9qX2R6LUEtTGtlRV9rRkZkWng3SXNKZVdmNGhQNVBtd1dqQQ?oc=5,https://www.motorplus-online.com/read/254283926/naik-transjakarta-mrt-lrt-dan-jaklingko-cukup-bayar-rp-80-bikers-catat-caranya,31.29
https://news.google.com/rss/articles/CBMi2gFBVV95cUxNQ3NNVHdMQWYxQk1GWkh4d0ZuRG5FNzBJdVdTRkhXUV92TVczcnMtbGVHUUoyNlZybVNmUTN4TkpzdmNWUlQ2SXlxWVhEV3Q0N3EwWENVcTNIZkpPbGE1MjI3RjRtdjZRRFdyZ2hHdndyeUNwaVNlR1RxX1JDblNMdndvTFIwbkJYQnBlSmM4Z2pkNDIzbkdGNzJrRHZJZDNQOUJxenlrOE14b09lS1FDT2NFQVdUcmtZTzVLM0U5eFI5NTFSaFlGUGQ2bmt5alZKYVR6VHBlSm0yQQ?oc=5,https://www.tempo.co/politik/pramono-anung-qris-tap-akan-diimplementasikan-pada-lrt-mrt-jaklingko-transjakarta-hingga-transjabodetabek-1219589,9.96
https://news.google.com/rss/articles/CBMiuAFBVV95cUxOOXpobjBjbDZzTGJJWkVIVFQ4WlBGeWxVUHo4MWJaNTZaNG8wTFdPTXJxZmxleEdPbGQtSjlDRjVVUlU3OTRabXNqU3hfekhKbXgyWEd3bExuNUJzUll6NGxWT0FfUEpzUzdZaG9nRjFwMmlsQ3NDM1NlUnFUYXByTFJzX2ttTzlfT0o3M3FvNjZRVnZEZ3VFSi1yVkVsWDVGMjNhdU1xd0JhWVFJVW52ZFRfTVV0LURf?oc=5,https://megapolitan.kompas.com/read/2025/05/10/13553651/jaklingko-tabrak-sejumlah-motor-di-cengkareng-9-orang-terluka,1.68
https://news.google.com/rss/articles/CBMisAFBVV95cUxOSnNPblJIbmxlMkdFVUppOTlKTEpCcUxKc3pkNVVod2F3SFlZSVltX0o2blc4WEFER1VNbi1lclpRT25peEJDMjd6YTBpREdlQWJJM0tqSkFnV1k3akU2STFfY2dRLUhvOVN4WWdrRXRzM0lvTEVSZHpVTXBlYVV5bG9oNUtxWEF0NVdhbFdnaHhNOEQ2c3J1ZmQ1dGVwbk0yc2QxQ1FFbnVMNF91NFplLdIBswFBVV95cUxQN2R6ejRINmJxM2RhdEhiQWI0NHlUbVFYVDJTMHBoTTFCd21zcnVLNTJjd3pjV01tMlJVTngtd0FTWHcyaXNTY2dDdFpsbG1JYzZrUG1OWGhYUUtXaU5qZkwwV0VOUmJ4bFFzSU9MUS1mczJFNnBUdDIwYXdVQmtieDF6T0dCaEJiMmdkMUh1NkFIYTBiSEhWUUM3RERIUEdzUERZT0hoOUpCMzJRY3k4bFdtRQ?oc=5,https://www.antaranews.com/berita/4828929/dki-perketat-seleksi-pengemudi-angkutan-umum-buntut-insiden-jaklingko,11.6
https://news.google.com/rss/articles/CBMirAFBVV95cUxPalJfZGUwMjd4UmNlM3h3M3laNGtDamhTOWJsTk5xREdmajdMQjg3NUlYVkRxdDdFUjcwVHAwRGhod2VmNHgwZVJvaTZPeW85VWJyblpHcUxpTGxDdXAxdm40RWRMVTVWT0JEOGxaSVNDTi1pWWhKb1J5TEJ2UUpaZ3V1bmtCT0R5VFd6Q3dxLWRNYWV5UkJNY0lHUkFfYWpFTkkxcmwtNlplYjlU0gGvAUFVX3lxTE80NUM0ZGUzU2JLZWRPa0tkbnhYYUd0ZDAzeDFseUoydDVGYVdxeDBaUHBoQzRCRTlJVWdZUDI2RGlLWVc1Wjl6bjB3Y0M0RWdwZzBjNjVCR0RzWEd1Z01DMTRKeEpsUTM4NWM5SEl0MFNLT1pENTk0NE9nYm5lN1J6MEViREV1MG5YT0ZNdmZadEpzdWtLYTFGMm1xcHNSZjNWcGJKSEN5aFVpMVNYeXc?oc=5,https://www.antaranews.com/berita/4791405/pramono-janji-perluas-mikrotrans-jaklingko-hingga-daerah-penyangga,4.6
https://news.google.com/rss/articles/CBMiqgFBVV95cUxOb1NXQUhfQnQtWFV6V0MwTTBFeGJtNzhHUzBsLVZtaHdzNFRrNzByVG1WYjFqbDJtU00tMnNDVlN0a1BMRzN6ZEpYQWNJNmppbHh3TG12VGhaalFrcjRMUS1kbW5WeDlCeHA1aDVaZzRwNUktYmhEQmZTcjUtdVJQbVNBc05xLVlrUGtrc00yclpBc2NHYUlFYmNZN2NZNzBIY2lGM3FxVFJ1dw?oc=5,https://ekonomi.bisnis.com/read/20250811/98/1901256/mti-jaklingko-jadi-solusi-transportasi-murah-di-daerah,37.53
https://news.google.com/rss/articles/CBMioAFBVV95cUxNTEtqOHViVUp0RXlNZ3d1Q2JTY2NreS1wNXh4MEx2d3RCa2pvTVpkRERRYmZod3Jib2FNQUMyckowS0NkeHNBNFNCXzVmWG1oTGFXekdpalQ1VUxsM3RZZ19LQlRkeDdycXFHSjNxZUZtd0FwVDF6b2s4ZUx3SXYwSHl0TFdhMTNRSlNfMHJHd19QMlJaT0RvaUQ0TTcyYkRq?oc=5,https://wartakota.tribunnews.com/2025/07/26/dprd-dki-jakarta-minta-layanan-jaklingko-diperluas-lagi,2.52
https://news.google.com/rss/articles/CBMimwFBVV95cUxNS0FxM0UwWHVWOVBBdmZvT3g3OEFBOXNpOW9QdnE4VlpITU1iaHBYb29pWHExblc0akw3QkpLU0JNVEh3Q0dQcXdVbUhzOGtjbXkzeERMVWZIOUROYlBLT0lBcnQ1VnRvSV9yeFV4bWhxclBaWmtHb3Zla0tMcDhuUkVpbjNQSW1Sd3RrQnFsMExLdTFUY1lhU0g1UQ?oc=5,https://rri.co.id/lain-lain/1694505/bukan-angkot-atau-jaklingko-pastikan-tidak-salah-penyebutan,18.48
https://news.google.com/rss/articles/CBMirgFBVV95cUxNajhvWUhIS0Z5aEt3RjQ2QWtVWnBHNDhwbmNOcTFwcUVMMlRaajREVDJRRHVLV01lblZvOEUtWGowT1EzMzlCck9ROEltMmducnJlTWJKa0RSLVRFeEVvaG9wZkZSM1lEZWdqYklPeEJHcUliOVlIcTVfNXdhU0phM08zRGItWGU5eXNWSjhVY3lVM0pSRVpyMUYxU253N0pycjAzdmVtQ0dBUjV0M0HSAbMBQVVfeXFMT2JVZklOWXRxVWtkRkYySHdpcW92RW1GSXJRbWVjZmEtcXpFUGhZYVJoTnBCMTIyX3ZnQWEyTWhGTVV0UkpMRXRPb1JmR0ZnS0o0U0ROdFpkY1IyUUFES01NX2IyOFVya2xldGRteGJIWjAwQjMzc2dEekFGNEVYMmhVemY0LU91MXp0cVdPbFlpQ0ZpRnE5aHQ5Vzd0YzlCeFFHa2RpXzRXbGpfZEtYY1N5Yms?oc=5,https://www.idntimes.com/travel/tips/jam-operasional-jaklingko-saat-lebaran-2025-jangan-salah-01-7w7dj-lyldpc,21.17
https://news.google.com/rss/articles/CBMixAFBVV95cUxPNVlyWDlnZ3BHTG5VZWM1OEIxQXpvSE1kNUxGSTd5cXpaRVF0SzBRU3FfRTZrUTAzbWtYS2RJVUV5NjZyQ2FTSjA2UzVIN1Nfd2lwUjNHMWZNRUpyRF8tUnM4cG9ibHdDNVdsZGRsV2F4VklWUmppbnNCNHlBcnNCbVN4OExUcGRDUzBNandMSEtHT1dWYWNnVjY3R1ZMU0ctWnJGa1JGdGk1MlV3NW5faUQtVFpreDZoRnctS00tcEJTNUZR?oc=5,https://megapolitan.kompas.com/read/2025/05/10/14082941/sopir-jaklingko-yang-tabrak-motor-di-cengkareng-dipastikan-tidak-mabuk,5.47
https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZnItMWlMWDUwZElwWGZpeV9HV2publNfeXNqVWpDbTMyeVk3eVNJa2s5R0oydndJRjhPaV9MS3ZDcl9ZOHBUSGxJNlQwNEpkeG9fU2haTlQ4WnVYaTNLRDRiZlBGbkYxSWtnMmZZaW5jR1JPMm9vMEQtRGk2WG9zWmdjbHZfM3pxTDhWcVV0U2JLdndZTUUtRlRQWUFHbTZUblhGSzdzZmNadDFLSmF3bDJIQTIyNzRGRUVB?oc=5,https://www.tempo.co/politik/pramono-anung-sebut-jaklingko-tak-diurus-setelah-anies-turun-dari-gubernur-jakarta-1199023,33.37
https://news.google.com/rss/articles/CBMiqgFBVV95cUxOOW9XckUzb1dnekVmLWNJd0NLM1cwcjVwazNfa29VY0dxS05LeUNXaG5iVC1hVTM1UU9BY0hjX3QxWlRVeWQ4TTQ0VVdGN2M0ckV3RGZ3dnM2WDdNWVVNdmtuVjFySWJ0WkNwaV9wT2ItLVZoUVBfVGptWG1OZlI1cGtaSkFSeWNCU3hNRTA0S0hHNGhsUW9iUHkzMXUyQkJnaGI5cnRWVFZJZ9IBrAFBVV95cUxNa1kwWDZiNEVlU2FyZDEzYkJxbXAybWZrMFhEdlBJbnliNENaTXc4UnFQV2tyb2IzY3FnVzlWVi13dXZ4bnZiY3FxcHB6a0VvcTJKSW4wX0kwTHc3cmVOaTFOajJQOGFyQ2ZRQ1NPRlhjc2RTcW40N1ItVG9JM0FNZC1OYWFRV0RFSmJfRXJXUThvekRScjlET0NsM1JkOWVqbGN4VldvNFJvcWhs?oc=5,https://www.antaranews.com/berita/4827621/wagub-rano-angkat-bicara-soal-kecelakaan-jaklingko-di-cengkareng,33.47
https://news.google.com/rss/articles/CBMiqgFBVV95cUxQMUFldXk1R05MNEMtbGY5aVlKYWJhTDZBM2V5bDVvajRwemJGV0l3ZUx4aGxyQk1QUVZFNHFUOWxvcTduTmI0SmhaY0hCTGtLdktoUXA4LTlPelZGT2ZYYjBZLVBJWmJzZFpJbDRRRHJxRWRUbWlYV3d0b0NLbXk2RFBOV1YxTGRkN2p5cHNzRFZKTjc5MFlTcUJRaHJzVjUxdHZMd1B5ZGE0Z9IBrwFBVV95cUxNRWlXZkU5Tm9JWDliV0lfLThaMG9fSDgtU0h0TFh1aVdXZGFnQVR1WF9HMko1d0t0VTBmODRfTko3eEZnY0twNDlpM3pVZTlybmIzTHUxV0pmbklzWF9LREdOQ1UzS2F4dlRPdUdtV2Jua2ExYVVzY1BuM3NKYTI2aVBUMEFfb21IOEQ4VXhDc00wR3o3eXlXRGVIS3VSbkZoaXRuaS1oS0JvX0tVY0Qw?oc=5,https://news.detik.com/berita/d-7820647/aksi-pecatan-polisi-palak-sopir-jaklingko-pakai-modus-jatah-bensin,36.76
https://news.google.com/rss/articles/CBMivgFBVV95cUxNX3lFbnlyWGVEMWY4U1EtdFVabjZ4Ymt1LWlpb0dVVGZMRnBRWXdkcExiTHNMcllzdURWZGJTTFVxdlpfd296Z2RaWktMcXpPVE13U3ROdXFzNmJGQWw4WEFQVGFPZFBwS0hqOWF1NXRwWVVFWmJiakt2Wjl6RmwxWE5Wd2xkX3RVMmZDb2E2YThSNjRwcVlEMWhwVXVOSVU3VktmeTdfa29QekYxeDZXa2hRZnoxOXpwNkhQRmdR?oc=5,https://megapolitan.kompas.com/read/2025/07/02/13494311/penumpang-kebingungan-imbas-rambu-jaklingko-di-tanjung-priok-raib,3.03
https://news.google.com/rss/articles/CBMinwFBVV95cUxQVFA0S0Y0TWF3TUwyMmphanBiLVBoa1lmclhUXzB6Ny1CVWYtQ2JPRjNEOVpKS0swN3ZRRzZ2QjRzM2NzNVV2TmEtZjFhbVhXRmx5TWYyU0ZHa1FNYXUyQ2JacUxlQ19uS2YxazRNX0JhbVN6TmZSWXA0dzcyX1cyRTg2SGM5Tll4Q1Q4RzRkajlmc2M0MlhKTzRVMTlUaVk?oc=5,https://minanews.net/layanan-transjakarta-dan-jaklingko-dihentikan-total-imbas-ricuh-aksi-jakarta/,24.68
https://news.google.com/rss/articles/CBMirAFBVV95cUxPb3BjekZTRDNKNFU5NUREM0xpMFNGOFVteFlEUlRSU0lvZ3NvWkRLUlZ1SWlCb3d5SV9HSHdLcEdjSFZxZFpTa3N4c09KREtoWl9nTUp6MHRveldab2JnYnlueDI3Y3kwaXRrRjhmZkVaTl9Yb0Y1QV9iZHp3cHlUYVRBOXgyOHhhcUZQRWJTSlNDdV9sNVNFOWUwdmlnTjRnZEVVVGozYjJTMzRf0gGyAUFVX3lxTE9PTVRUT1Z0T2g1OTBUcXNianlBVU5wcEk5Znc2TEdXdUdKOVpwaTlqOTFiYlBnOENMMnRzeGw4MUV2SXhFUnlKNFFYTVMyeDJyemt6cGRnODczTzF1dURfV1YtLUFpeGg2Y3pjNXR3dVB4eHdlRVgzekFDc0F2eXl4elZRMmhBWFBwSGIyRi1Dc2c4ZFJPNFJKU21JeE5tZU9aRTZhekRmV3AycjRmMXl3dVE?oc=5,https://finance.detik.com/foto-bisnis/d-7889510/mikrotrans-jaklingko-siap-meluas-ke-daerah-penyangga-jakarta,30.46
https://news.google.com/rss/articles/CBMiwwFBVV95cUxQX2tHdWFRMnlYQjRyMWdUNy0xY2RmYl9JQ1VscjhVTnlXVkdrVkNPTldBYjR5M3FuZExBWndFay16MEVHbDc0VC1VY0tuSFh4Z0pFbURYdlZScTNBQ1BSaU0xOFBsTDRXbkxXUmtYVWpLNUJZcl9udzNjU0VJc1dLa2pQbktRZjhqcmFTQVVfc0dIZHd2aUpGdzRnUDJpZGQzdGdkRlBlRk5aaGltOXhETXRDYXVGbEhLZ0tSOG9lbUQxdkXSAcsBQVVfeXFMTm9qbTZRdk81MXlSX28yX0lWQ2xENUI0cXlNWFZGUWxIX1hOaWpGdE9MY1FVckVoZTFsR3VQQ291dDVYLWY5Tm83OXZha0lDMFJlSDZIcFJNZ2lKSVkxdnByME9WbFAxQUhYSDliQ2h4ZEtlR3FET09zMjBLaUZlWTBNQ0NIT2hxeERUSmtmbzRkVTB2WU14a05NbV9ndFQ1ZE54cG9mQllKSnNNV2hGQUpTVzVEUTBERndiN2xvenZZV3BUel9PMkZ4YzQ?oc=5,https://kumparan.com/kumparannews/banjir-landa-jakarta-catat-sejumlah-rute-transjakarta-jak-lingko-yang-dialihkan-24OcH7RYu1O,14.12
https://news.google.com/rss/articles/CBMiugFBVV95cUxQcG5mMGk1SXFROFFTSG9Yb25kaG5WS2Y1Tzh2eXN4M3EyMW5OemUyS1JSYjVRMjhtTmpJMDZFYlp1aktvVEpLcGhSS3phM1U4UEVyN0JaMTlrUVJRdE1rdWZ6OHVJbmh3Y2RLZVlsakZDZzJZeFI3andibGpMTmdqb0tiMnhZZGoxZDRNcUg3RGNYS0lCbmpjZE5sMTJjMHhvd0pwZklwY1hmREZVaTN3TzRYLUdBajh2SEHSAb8BQVVfeXFMTWozTkVRWkktMlY1V0xFZXA4N2F4cHMtSDVYUDU0V2x1UVVFM01hc05qTzg1dTZzZmtOY1JHb2VUTHlQaTNzYm1CYWJJSExGd3VUSXFZd0o3ejFPQmdSNU9UUk5RLUNVelV5dEFoZGVrNzYybVVJZk9BSUFKa1FiYjlQeWRTRjZ1VGJ1VE1Xa1lDUU95UXBSX1dlX1NPY0d3WXlSODFTcDJRdXdjNUNxTkE5YVlydmlkUDdvN2g3Rm8?oc=5,https://www.jawapos.com/ekonomi/016383281/tarif-jaklingko-transjakarta-lrt-mrt-dan-krl-cuma-rp-80-pada-17-agustus-2025,2.35
https://news.google.com/rss/articles/CBMirAFBVV95cUxPS1FnMlRBdU56bTF1WjF6OFJvRmlhMlZHbFY3TlBHWUMyeURpeFdGUUFTajNoRUsyemxtb25QdG9rWnljcDJycEhkanl5czY5d3NiMFBwTTJrMi1ab1I3aF9WeUI4aHhzM1dUWV9FV0F0YmZHYjZ5NEttcjZPdGhfc1YtX0xTUS1BRks4bm9xZzZnTDNRR210MzZRb291VFl0UmJ2OC01UWhmWVQx0gGnAUFVX3lxTE9wTURfY25tTU1HS1Y4a1cyc0c0YjFWb3VKTFpWekduQ2lhcXU5SjVZcDJRWkZaREROWWZTMmV4QzY2d1VNSmc3M1pSRXd6MllyU1RmMU5pclgtNEFyNlpleEs1N3h0UWpTNlBVbG1IdG5xU3FFZDJ4UUtVQ0wxM1duOGN2cFVtOG9DWkc1MXd6WEtYZnhUbjB5cFg5M0xSSUI0bVIxak1N?oc=5,https://enamplus.liputan6.com/tv/read/6019171/video-angkot-jaklingko-tabrak-sejumlah-pemotor-6-orang-terluka,29.05
https://news.google.com/rss/articles/CBMiqgFBVV95cUxOazJWR3E2UTNHeXNUUnQ3bm1FMjhDbVpwYURuLWpVbGd3TVA4ZnpobTFjcEpLakplY2o0VjYyLVVIcGhUamsydGlkQl9yZDVDZk1Qc2dvU0h4RkN4SmVOeE5KcTZncmpoUnlmNWRCSzRnakl0a1BSbWRMeEJ5aDc2dFhtTk1MUTJ2bUVrTFFuTmVRbmpYeWdUem4tbG1sNFFLbmlGN1RSZ3N6UdIBrwFBVV95cUxNQnV5RjlsbXhsWXJDQ2lBZ25sV3RfSExkZDVjWTNURFo4Qks5Q3pzN2g2c3Z3ZHZNRmV2aWR4VGRYeGxkTUhDQlR2NndLVk9IeUstTzZidG5qWUxPSWdqcmxIb3BSeWxZR0RkRFd5OGoyd2lIbG5yd25mWGRwalM1RmlKSGlTMGZxWE02NTVnUVRfaG9xZm9xdGZMbzBiYm4ySHdmTmdELTlsaXdRXzY4?oc=5,https://news.detik.com/berita/d-7756469/angkot-jaklingko-terbakar-di-terminal-kalideres-transj-investigasi,32.94
https://news.google.com/rss/articles/CBMikAFBVV95cUxNMGJRR0hvVkFkT3Vmck9DbUtMX0ZrNGJKdEU3NDMwby1raW5OZlJJdWFyN0NxUVJNSWRtajNaUE5qdmZuUS10Y0FSVDFVWjZVbm9aaHdCekJuZ2x4dTdPdVZXcEM3QlZOcndSSmhhUGNBbDNlVjF4VEFScnUtZTJsX2FQczhRQkEyWlJlQUY3V3DSAZYBQVVfeXFMT2ZNcUswbG9FRmFNSWRHTmxfbjItbHk1N0twRFdlV3hlYlhrLXZGdENFby01dC1vMVJlM0ZqdU5TWUVybFV5dEhzbHJZOHZtMFJlcl9wWmR2NGJWcy1saGVvRUFpUV9FYTRPMXc3c2RsREx0RVB5emdoMjhaeGR0Unh6bkpsX0JPWXJzUDE5T3Uxa0F0eVJn?oc=5,https://www.antarafoto.com/id/view/2511169/rencana-penambahan-rute-mikrotrans-jaklingko,3.36
https://news.google.com/rss/articles/CBMitgFBVV95cUxNTk03X2RlVFB4bG1KWjZIY1lVSWNSaHpfcFk0dzNsZDVsZXdmanZKNHRoTkt0YVdPOXZqcW5ZN0ZBLTNoQ0RibmRsQjFFU1RCWWUtUmtJZTNfZkNvbHNFb3lqZU5IdzI5blhIdjUzUE54QlM0TUF1SUNuQ0xQX2JpbnFDUlJvVjVzQkk5RENrR05rUzl2Q28tT0xpSHh5S3B2VGdMT1BPdDVJTjM5Rnd6UzlKR3VmZ9IBuwFBVV95cUxNaUQ4Q0ZSemFxTkNVaHpCQ1ZWVjhMRzJ6SVNuc0ZENkIyVUYxMmk4aXRudXdMYk16cGZjX3c0MVM4S1Q4YjF2WktSYzl0a1Z4Mk5mYmp4VkgzaENkdVlLVEJ3b3BpVDNFM0RSS2NMTHEtRjN0WTVKcEs1Sk5SVmFWM1owaHV0ZUZHMUdJR1J2Z1I3dUZsQTRPNElWcTZZb1lpdnQ2VmotaDVRZmFzY2o0WFZvSWRMYTdwdE9J?oc=5,https://daerah.sindonews.com/read/1581689/6/pramono-minta-sopir-jaklingko-yang-ugal-ugalan-diberhentikan-1750230378,10.36
https://news.google.com/rss/articles/CBMiugFBVV95cUxQZVNHekxnanpoQ0p1eXlfc3N4eWJReFNfZVI3R3lDUExYMm1JRUREUlhDTHRDSWlBTmg1ZmhHbjBqRWFxLXl4cUROeGdNYmsxRmhRVmVwZXUtZDVQSG16bmRUS3VSSzJzVXdJaEtHak5OOFNaUE5lR2FFbGh3Vl9FdjJleURPUk5ickVZRkE4dGF0azlab1QzMWJqRkVjWVdtMFRNWjdEMTZLZk45d0RJTWdTeTItd0V4bkE?oc=5,https://rmol.id/nusantara/read/2025/07/25/674102/legislator-pks-desak-pemerataan-jaklingko-tolak-tarif-berdasarkan-ktp,10.55
